id,school_id,created_by,type,subject_id,subject,grade,difficulty,language,question,statement,answers,correct_index,correct_answer,explanation,unit,image_url,tags,time_limit,lehrplan21_topic,is_active,created_at,updated_at
835df79f-e3b6-4518-bebd-d1e94efca766,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,3,fr,Choisissez la forme correcte : 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Le pluriel utilise 'are'.,,,"[""language"", ""grammar"", ""fr"", ""grade-4"", ""diff-3""]",16800,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d8e19914-7380-4746-8d41-ca41211f80c6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,4,en,What is normal human body temperature (°C)?,,"[""36.5\u201337.5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,Normal range is about 36.5–37.5°C.,,,"[""general-knowledge"", ""en"", ""grade-2"", ""diff-4""]",27200,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5cc0495e-f5d3-43bc-a3af-949db374b2fb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,1,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",2,,Identify the basic geometric shape.,,https://picsum.photos/seed/img270/400/300,"[""geography"", ""image"", ""en"", ""grade-4"", ""diff-1""]",9600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
cc1b0a7f-9204-4155-a41c-d6275924d7f9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,de,Wie hoch (in Metern) ist der Eiffelturm ungefähr? (auf ganze Zahl),,,,324,Der Eiffelturm ist ca. 324 m hoch.,m,,"[""geography"", ""number-input"", ""de"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ca4061d5-7467-4bf1-96cd-19fe863c2e6d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,2,de,Was ist der Plural von 'mouse' auf Englisch?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' ist ein unregelmäßiger Plural.,,,"[""language"", ""grammar"", ""de"", ""grade-5"", ""diff-2""]",11000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b93b5fed-c168-4ef0-8b6d-6918b9efee92,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,1,de,Wie heißt die Hauptstadt von Egypt?,,"[""Oslo"", ""Kyiv"", ""Cairo"", ""Dublin""]",2,,Die Hauptstadt von Egypt ist Cairo.,,,"[""geography"", ""capitals"", ""de"", ""grade-2"", ""diff-1""]",12800,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c1173e43-20d7-4ca6-b3b3-87eaf865e48d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,4,3,de,In einer Nahrungskette: Was ist eine Pflanze?,,"[""Produzent"", ""Konsument"", ""Zersetzer"", ""R\u00e4uber""]",0,,Pflanzen sind Produzenten.,,,"[""general-knowledge"", ""de"", ""grade-4"", ""diff-3""]",16800,NMG.5.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ca2ad858-ec6c-4c4f-b39f-2f8be1e28b06,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,3,de,Wie hoch (in Metern) ist der Eiffelturm ungefähr? (auf ganze Zahl),,,,324,Der Eiffelturm ist ca. 324 m hoch.,m,,"[""geography"", ""number-input"", ""de"", ""grade-5"", ""diff-3""]",14000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
29c34561-d013-46be-b76d-37f0bf403f22,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,3,de,Wähle den richtigen Artikel: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' beginnt mit Vokal → 'an'.,,,"[""language"", ""grammar"", ""de"", ""grade-6"", ""diff-3""]",11200,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e3baca4d-c0b1-4067-85c6-dcf6486bb018,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,4,fr,Quelle forme est montrée sur l'image ?,,"[""Cercle"", ""Carr\u00e9"", ""Triangle"", ""Rectangle""]",0,,Identifiez la forme géométrique simple.,,https://picsum.photos/seed/img277/400/300,"[""geography"", ""image"", ""fr"", ""grade-1"", ""diff-4""]",30600,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
7aa8d1b7-7b8c-4d2e-8d7f-b322686ef3a2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,5,1,en,What is normal human body temperature (°C)?,,"[""36.5\u201337.5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,Normal range is about 36.5–37.5°C.,,,"[""general-knowledge"", ""en"", ""grade-5"", ""diff-1""]",8000,NMG.6.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
566ce2f2-496c-4e64-9a2a-1d2c77a8a53d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,5,de,Wie viel ist 5 ÷ 2? (auf ganze Zahl runden),,"[""3"", ""4"", ""1"", ""2""]",3,,Das richtige Ergebnis ist 2.,,,"[""math"", ""arithmetic"", ""de"", ""grade-6"", ""diff-5""]",16000,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
4ed47153-2606-4e21-a1f4-869c0670fb7d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,4,fr,,6 + 6 est égal à 2 × 6.,,,True,"Par distributivité, c'est toujours vrai.",,,"[""math"", ""true-false"", ""fr"", ""grade-1"", ""diff-4""]",30600,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c43188cf-3f90-4245-9224-0c25fbd1e4c6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,2,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-4"", ""diff-2""]",13200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
65245b2a-05eb-4f30-82aa-fed9cce313ec,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,en,On which continent is Netherlands?,,"[""Europe"", ""South America"", ""Africa"", ""Asia""]",0,,Netherlands is in Europe.,,,"[""geography"", ""continents"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ce382cb7-d5d4-486a-a53b-2c48bc2e8e69,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,1,de,Auf welchem Kontinent liegt Albania?,,"[""Oceania"", ""Europe"", ""South America"", ""Africa""]",1,,Albania liegt in Europe.,,,"[""geography"", ""continents"", ""de"", ""grade-5"", ""diff-1""]",8000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
341fd8ce-a393-4d7e-a0ff-0d5452a38ad5,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,3,de,Wie hoch ist die normale Körpertemperatur (°C)?,,"[""36,5\u201337,5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,"Der Normalbereich liegt bei ca. 36,5–37,5°C.",,,"[""general-knowledge"", ""de"", ""grade-2"", ""diff-3""]",22400,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f13b2bdf-ab99-4a0b-b926-8abf7d12e379,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,3,en,What is normal human body temperature (°C)?,,"[""36.5\u201337.5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,Normal range is about 36.5–37.5°C.,,,"[""general-knowledge"", ""en"", ""grade-6"", ""diff-3""]",11200,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
68d7616c-e9a6-4dfe-aa2a-53a5960b03ef,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,4,3,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-4"", ""diff-3""]",16800,NMG.5.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
18e15b8a-aec8-4f90-b68c-899216b41cff,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,4,de,Wieviele Buchstaben hat das Wort 'elephant' (engl.)?,,,,8,Zähle die Buchstaben des englischen Wortes.,,,"[""language"", ""spelling"", ""de"", ""grade-3"", ""diff-4""]",23800,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d87d6a58-74e2-4ede-94ea-d1b8555c7f98,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c7a43028-d351-430c-89fd-910448a95fa3,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,4,fr,Quel est le pluriel de 'mouse' en anglais ?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' est un pluriel irrégulier.,,,"[""language"", ""grammar"", ""fr"", ""grade-3"", ""diff-4""]",23800,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
94a2a228-92b5-417b-86a8-6967ff426425,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,3,de,,Im Englischen beginnt ein Satz mit einem Großbuchstaben.,,,True,Das ist eine Standardregel der Grammatik.,,,"[""language"", ""true-false"", ""de"", ""grade-2"", ""diff-3""]",22400,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1646678a-3d0f-44e4-9f54-ef5ed2139874,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,4,de,Wie viel ist 5 × 3?,,"[""19"", ""16"", ""12"", ""15""]",3,,Das richtige Ergebnis ist 15.,,,"[""math"", ""arithmetic"", ""de"", ""grade-3"", ""diff-4""]",23800,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bd89f5b8-554c-4a64-a77e-d2fa0299e3d6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,2,en,A rectangle has width 26cm and height 10cm. What is its area?,,,,260,Area = 26×10=260 cm².,cm^2,,"[""math"", ""number-input"", ""en"", ""grade-1"", ""diff-2""]",19800,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e05bd0c3-979e-4451-b8be-afc8078a892e,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,3,en,What is 2 + 6?,,"[""10"", ""9"", ""8"", ""7""]",2,,The correct result is 8.,,,"[""math"", ""arithmetic"", ""en"", ""grade-4"", ""diff-3""]",16800,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fcc7dfa0-718a-4245-a2fe-d1537b07b9c9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,2,fr,,"En anglais, une phrase commence par une majuscule.",,,True,Règle grammaticale standard.,,,"[""language"", ""true-false"", ""fr"", ""grade-1"", ""diff-2""]",19800,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c30bee23-679a-40f1-84b4-6e3513634726,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,2,de,Wieviele Buchstaben hat das Wort 'computer' (engl.)?,,,,8,Zähle die Buchstaben des englischen Wortes.,,,"[""language"", ""spelling"", ""de"", ""grade-6"", ""diff-2""]",8800,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
02f58421-36ce-458f-8323-de28f5ae1efa,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,3,en,What is the capital of USA?,,"[""Zagreb"", ""Kyiv"", ""Budapest"", ""Washington, D.C.""]",3,,"The capital of USA is Washington, D.C..",,,"[""geography"", ""capitals"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3451f4ec-9dcf-4400-b3d3-7e28fbaa033f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,1,de,Wie viel ist 9 + 20?,,"[""29"", ""31"", ""30"", ""28""]",0,,Das richtige Ergebnis ist 29.,,,"[""math"", ""arithmetic"", ""de"", ""grade-4"", ""diff-1""]",9600,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0d5dab67-79ef-4be9-bed1-ca2ba3f90fca,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,fr,Combien y a-t-il de continents sur Terre ?,,,,7,Le modèle standard en compte 7.,,,"[""geography"", ""number-input"", ""fr"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
32daef1b-9712-40e4-8749-63189bf64bf2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,1,de,Wie heißt die Hauptstadt von Serbia?,,"[""Dublin"", ""Cairo"", ""Belgrade"", ""Beijing""]",2,,Die Hauptstadt von Serbia ist Belgrade.,,,"[""geography"", ""capitals"", ""de"", ""grade-3"", ""diff-1""]",11200,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
315996de-ffea-4571-baa8-0bea0b69fa59,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,1,en,Choose the correct article: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' starts with a vowel sound → 'an'.,,,"[""language"", ""grammar"", ""en"", ""grade-6"", ""diff-1""]",6400,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0a87e1a1-d516-40c6-aaa3-7dc0271b3d78,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,5,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-5"", ""diff-5""]",20000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b84984a4-22c4-432e-be42-9333e5572c83,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,4,de,Wie viel ist 107 ÷ 12? (auf ganze Zahl runden),,"[""9"", ""10"", ""8"", ""11""]",0,,Das richtige Ergebnis ist 9.,,,"[""math"", ""arithmetic"", ""de"", ""grade-6"", ""diff-4""]",13600,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
40ac182c-fd27-4c4a-a7e5-1b692bf98c15,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,5,fr,,"En anglais, une phrase commence par une majuscule.",,,True,Règle grammaticale standard.,,,"[""language"", ""true-false"", ""fr"", ""grade-1"", ""diff-5""]",36000,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a7944e59-80b4-410b-bf14-f178bb8068fe,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,de,Wie heißt die Hauptstadt von Kosovo?,,"[""New Delhi"", ""Pristina"", ""Vienna"", ""Bern""]",1,,Die Hauptstadt von Kosovo ist Pristina.,,,"[""geography"", ""capitals"", ""de"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fc3e9ba8-2f2b-420c-b3cb-db6cbbdd6612,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,3,de,Wähle die richtige Form: 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Plural verwendet 'are'.,,,"[""language"", ""grammar"", ""de"", ""grade-4"", ""diff-3""]",16800,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0ed497a3-cfba-4dcd-a4e3-a31f354fb1d9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,3,en,Which shape is shown in the image?,,"[""Circle"", ""Square"", ""Triangle"", ""Rectangle""]",3,,Identify the basic geometric shape.,,https://picsum.photos/seed/img306/400/300,"[""geography"", ""image"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
b24001d4-dbf5-4817-be58-91a970c89e69,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,1,de,Auf welchem Kontinent liegt Brazil?,,"[""Asia"", ""Europe"", ""South America"", ""Africa""]",2,,Brazil liegt in South America.,,,"[""geography"", ""continents"", ""de"", ""grade-5"", ""diff-1""]",8000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
80469271-2f83-44ca-8b99-4c5eaeb591eb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,2,fr,Combien font 29 + 47 ?,,"[""78"", ""75"", ""77"", ""76""]",3,,Le résultat correct est 76.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-4"", ""diff-2""]",13200,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
84ce7c3a-021b-41fb-aad4-f9fa7c9fe2a8,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,3,en,Choose the correct article: '___ apple',,"[""an"", ""a"", ""the"", ""\u2014""]",0,,'apple' starts with a vowel sound → 'an'.,,,"[""language"", ""grammar"", ""en"", ""grade-6"", ""diff-3""]",11200,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
487458a1-a661-4483-82f4-605b7e463fd6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,3,fr,Combien de jours y a-t-il dans une année bissextile ?,,,,366,Les années bissextiles ont 366 jours.,,,"[""general-knowledge"", ""number-input"", ""fr"", ""grade-3"", ""diff-3""]",19600,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
11b231a0-df46-4a61-a0b9-662fc43f91f4,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,5,3,de,Wie heißt die Hauptstadt von USA?,,"[""Moscow"", ""Berlin"", ""Copenhagen"", ""Washington, D.C.""]",3,,"Die Hauptstadt von USA ist Washington, D.C..",,,"[""geography"", ""capitals"", ""de"", ""grade-5"", ""diff-3""]",14000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
86952434-0534-4a93-9c74-d338210359d8,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,4,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-5"", ""diff-4""]",17000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
06758e52-b7ce-498d-8742-c2081ab54483,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,1,de,,Im Englischen beginnt ein Satz mit einem Großbuchstaben.,,,True,Das ist eine Standardregel der Grammatik.,,,"[""language"", ""true-false"", ""de"", ""grade-3"", ""diff-1""]",11200,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1a6bea32-2194-4b2b-8eac-cb112b7394ca,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,6,2,de,Wähle die richtige Form: 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Plural verwendet 'are'.,,,"[""language"", ""grammar"", ""de"", ""grade-6"", ""diff-2""]",8800,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
7e8bdd48-be30-41b0-9fc3-f29c22f12e7f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,en,,There are 7 continents on Earth.,,,True,Common model counts 7 continents.,,,"[""geography"", ""true-false"", ""en"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f7edadbb-44f3-412f-8e91-4143214d25df,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,1,de,Wie viel ist 254 + 322?,,,,576,254+322=576.,,,"[""math"", ""number-input"", ""de"", ""grade-1"", ""diff-1""]",14400,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
6877c794-2300-4c90-a559-5c0c80e78316,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,en,What is the capital of USA?,,"[""Washington, D.C."", ""Helsinki"", ""New Delhi"", ""Beijing""]",0,,"The capital of USA is Washington, D.C..",,,"[""geography"", ""capitals"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e0f637fc-7e8a-4f36-84c7-3536c9bc5c4f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,1,en,,1 + 32 is greater than 1 × 32.,,,True,Compare sum vs product to decide.,,,"[""math"", ""true-false"", ""en"", ""grade-3"", ""diff-1""]",11200,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
